Ano de eleição;Cor / Raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Identidade de gênero;Intérprete de libras;Município;Nome social;País;Quilombola;Região;Turno;UF;Quantidade de eleitores deficientes abstenção;Quantidade de eleitores comparecimento TTE;Quantidade de eleitores abstenção TTE;Quantidade de eleitores abstenção obrigatório;Quantidade de eleitores facultativos;Quantidade de eleitores obrigatórios;Quantidade de eleitores comparecimento facultativo;Quantidade de eleitores comparecimento obrigatório;Quantidade de eleitores deficientes facultativo;Quantidade de eleitores deficientes obrigatório;Quantidade de eleitores deficientes comparecimento;Quantidade de eleitores deficientes abstenção facultativo;Quantidade de eleitores deficientes abstenção obrigatório;Quantidade de eleitores nome social;Quantidade de eleitores aptos;Quantidade de eleitores comparecimento;Quantidade de eleitores abstenção;Data de carga
2024;Parda;CASADO;55 a 59 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;2;0;1;0;0;0;0;0;0;2;1;1;2025-04-29 16:22:43
2024;Parda;CASADO;55 a 59 anos                  ;FEMININO;LÊ E ESCREVE;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;CASADO;55 a 59 anos                  ;FEMININO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;3;0;3;0;0;0;0;0;0;3;3;0;2025-04-29 16:22:43
2024;Parda;CASADO;55 a 59 anos                  ;FEMININO;SUPERIOR COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;3;0;3;0;0;0;0;0;0;3;3;0;2025-04-29 16:22:43
2024;Parda;CASADO;55 a 59 anos                  ;FEMININO;SUPERIOR INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;CASADO;55 a 59 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;1;0;0;3;0;9;0;6;0;1;0;0;1;0;9;6;3;2025-04-29 16:22:43
2024;Parda;CASADO;55 a 59 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;5;0;11;0;6;0;0;0;0;0;0;11;6;5;2025-04-29 16:22:43
2024;Parda;CASADO;55 a 59 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;CASADO;55 a 59 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;7;0;6;0;0;0;0;0;0;7;6;1;2025-04-29 16:22:43
2024;Parda;CASADO;55 a 59 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;2;0;1;0;0;0;0;0;0;2;1;1;2025-04-29 16:22:43
2024;Parda;CASADO;55 a 59 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;3;0;2;0;0;0;0;0;0;3;2;1;2025-04-29 16:22:43
2024;Parda;CASADO;55 a 59 anos                  ;MASCULINO;LÊ E ESCREVE;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;2;0;1;0;0;0;0;0;0;2;1;1;2025-04-29 16:22:43
2024;Parda;CASADO;55 a 59 anos                  ;MASCULINO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;6;0;6;0;1;1;0;0;0;6;6;0;2025-04-29 16:22:43
2024;Parda;CASADO;55 a 59 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;Parda;CASADO;60 a 64 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;7;0;6;0;0;0;0;0;0;7;6;1;2025-04-29 16:22:43
2024;Parda;CASADO;60 a 64 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;CASADO;60 a 64 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;2;0;2;0;0;0;0;0;0;2;2;0;2025-04-29 16:22:43
2024;Parda;CASADO;60 a 64 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;CASADO;60 a 64 anos                  ;FEMININO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;Parda;CASADO;60 a 64 anos                  ;MASCULINO;ANALFABETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2;2;0;2025-04-29 16:22:43
2024;Parda;CASADO;60 a 64 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;2;0;2;0;0;0;0;0;0;2;2;0;2025-04-29 16:22:43
2024;Parda;CASADO;60 a 64 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;3;0;12;0;9;0;1;1;0;0;0;12;9;3;2025-04-29 16:22:43
2024;Parda;CASADO;60 a 64 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;Parda;CASADO;60 a 64 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;8;0;7;0;0;0;0;0;0;8;7;1;2025-04-29 16:22:43
2024;Parda;CASADO;60 a 64 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;CASADO;60 a 64 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;CASADO;60 a 64 anos                  ;MASCULINO;LÊ E ESCREVE;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;CASADO;60 a 64 anos                  ;MASCULINO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;CASADO;65 a 69 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;3;0;3;0;0;0;0;0;0;3;3;0;2025-04-29 16:22:43
2024;Parda;CASADO;65 a 69 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;3;0;3;0;0;0;0;0;0;3;3;0;2025-04-29 16:22:43
2024;Parda;CASADO;65 a 69 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;CASADO;65 a 69 anos                  ;FEMININO;LÊ E ESCREVE;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;2;0;1;0;0;0;0;0;0;2;1;1;2025-04-29 16:22:43
2024;Parda;CASADO;65 a 69 anos                  ;FEMININO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;CASADO;65 a 69 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;2;0;1;0;0;0;0;0;0;2;1;1;2025-04-29 16:22:43
2024;Parda;CASADO;65 a 69 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;3;0;3;0;0;0;0;0;0;3;3;0;2025-04-29 16:22:43
2024;Parda;CASADO;65 a 69 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;CASADO;65 a 69 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;CASADO;65 a 69 anos                  ;MASCULINO;LÊ E ESCREVE;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;2;0;2;0;0;0;0;0;0;2;2;0;2025-04-29 16:22:43
2024;Parda;CASADO;65 a 69 anos                  ;MASCULINO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;2;0;2;0;0;0;0;0;0;2;2;0;2025-04-29 16:22:43
2024;Parda;CASADO;70 a 74 anos                  ;FEMININO;ANALFABETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;CASADO;70 a 74 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;Parda;CASADO;70 a 74 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;CASADO;70 a 74 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;Parda;CASADO;70 a 74 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;2;0;1;0;1;0;1;0;0;0;2;1;1;2025-04-29 16:22:43
2024;Parda;CASADO;70 a 74 anos                  ;MASCULINO;LÊ E ESCREVE;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;CASADO;70 a 74 anos                  ;MASCULINO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2;2;0;2025-04-29 16:22:43
2024;Parda;CASADO;75 a 79 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;CASADO;80 a 84 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;21 a 24 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;2;0;1;0;0;0;0;0;0;2;1;1;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;25 a 29 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;25 a 29 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;3;0;3;0;0;0;0;0;0;3;3;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;25 a 29 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;25 a 29 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;25 a 29 anos                  ;FEMININO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;2;0;2;0;0;0;0;0;0;0;0;2;0;2;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;25 a 29 anos                  ;FEMININO;SUPERIOR INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;25 a 29 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;2;0;1;0;0;0;0;0;0;2;1;1;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;25 a 29 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;30 a 34 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;30 a 34 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;2;0;2;0;0;0;0;0;0;0;0;2;0;2;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;30 a 34 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;4;0;3;0;0;0;0;0;0;4;3;1;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;30 a 34 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;2;0;2;0;0;0;0;0;0;2;2;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;30 a 34 anos                  ;FEMININO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;2;0;8;0;6;0;1;1;0;0;0;8;6;2;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;30 a 34 anos                  ;FEMININO;SUPERIOR INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;5;0;4;0;0;0;0;0;0;5;4;1;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;30 a 34 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;30 a 34 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;2;0;5;0;3;0;0;0;0;0;0;5;3;2;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;30 a 34 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;2;0;1;0;0;0;0;0;0;2;1;1;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;30 a 34 anos                  ;MASCULINO;SUPERIOR COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;35 a 39 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;35 a 39 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;2;0;2;0;0;0;0;0;0;2;2;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;35 a 39 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;9;0;8;0;0;0;0;0;0;9;8;1;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;35 a 39 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;35 a 39 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;3;0;3;0;0;0;0;0;0;3;3;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;35 a 39 anos                  ;FEMININO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;2;0;6;0;4;0;0;0;0;0;0;6;4;2;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;35 a 39 anos                  ;FEMININO;SUPERIOR INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;3;0;2;0;0;0;0;0;0;3;2;1;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;35 a 39 anos                  ;FEMININO;SUPERIOR INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;35 a 39 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;2;0;4;0;2;0;0;0;0;0;0;4;2;2;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;35 a 39 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;35 a 39 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;35 a 39 anos                  ;MASCULINO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;3;0;3;0;0;0;0;0;0;3;3;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;35 a 39 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;40 a 44 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;40 a 44 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;5;0;4;0;1;1;0;0;0;5;4;1;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;40 a 44 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;7;0;6;0;0;0;0;0;0;7;6;1;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;40 a 44 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;2;0;2;0;1;1;0;0;0;2;2;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;40 a 44 anos                  ;FEMININO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;5;0;5;0;0;0;0;0;0;5;5;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;40 a 44 anos                  ;FEMININO;SUPERIOR COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;40 a 44 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;2;0;1;0;0;0;0;0;0;2;1;1;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;40 a 44 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;3;0;2;0;0;0;0;0;0;3;2;1;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;40 a 44 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;2;0;7;0;5;0;0;0;0;0;0;7;5;2;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;40 a 44 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;40 a 44 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;40 a 44 anos                  ;MASCULINO;LÊ E ESCREVE;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;40 a 44 anos                  ;MASCULINO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;40 a 44 anos                  ;MASCULINO;SUPERIOR COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;40 a 44 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;2;0;2;0;0;0;0;0;0;2;2;0;2025-04-29 16:22:43
2024;Parda;DIVORCIADO;45 a 49 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Não;Brasil;NÃO;SUL;1;SC;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;2025-04-29 16:22:43
