anoMes;codigoPessoa;nomePessoa;tipoPessoa;municipioPessoa;siglaUFPessoa;codigoUG;nomeUG;codigoOrgao;nomeOrgao;codigoOrgaoSuperior;nomeOrgaoSuperior;valor;_anoConsulta
202509;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;Agentes Intermediários;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;180.0;2025
202505;18.487.144/0001-80;I.G.I. INDUSTRIA DE GASES ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;513181;FRGPS - SUPERINTENDENCIA REGIONAL SUL;37904;Fundo do Regime Geral da Previdência Social;33000;Ministério da Previdência Social;500.0;2025
202512;09.333.052/0001-54;COOPERATIVA DE PRODUTORES RURAIS DE ITAJAI COOPERAR;Entidades Empresariais Privadas;ITAJAÍ;SC;158516;INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC;26438;Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina;26000;Ministério da Educação;13361.0;2025
202509;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;21687552.02;2025
202502;84.305.275/0001-23;OBRAS SOCIAIS E CULTURAIS CONCEICAO DE ITAJAI;Entidades Sem Fins Lucrativos;ITAJAÍ;SC;420029;SECRET.DE CIDADANIA E DIVERSIDADE CULTURAL;42000;Ministério da Cultura - Unidades com vínculo direto;42000;Ministério da Cultura;2466.09;2025
202501;18.487.144/0001-80;I.G.I. INDUSTRIA DE GASES ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;513181;FRGPS - SUPERINTENDENCIA REGIONAL SUL;37904;Fundo do Regime Geral da Previdência Social;33000;Ministério da Previdência Social;500.0;2025
202506;85.789.782/0002-23;COOPERATIVA REGIONAL AGROPECUARIA VALE DO ITAJAI;Entidades Empresariais Privadas;ITAJAÍ;SC;158125;INSTITUTO FEDERAL CATARINENSE - REITORIA;26422;Instituto Federal de Educação, Ciência e Tecnologia Catarinense;26000;Ministério da Educação;343.4;2025
202503;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;2294000.65;2025
202511;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;1689984.5;2025
202508;18.458.779/0001-59;PORTO ESPORTIVO ITAJAI S.A.;Entidades Empresariais Privadas;ITAJAÍ;SC;443033;INSTITUTO CHICO MENDES - SEDE;44207;Instituto Chico Mendes de Conservação da Biodiversidade;44000;Ministério do Meio Ambiente e Mudança do Clima;5.51;2025
202510;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;170860;COORD.-GERAL DE TRANSFE. INTERGOVERNAMENTAIS;25000;Ministério da Fazenda - Unidades com vínculo direto;25000;Ministério da Fazenda;297000.0;2025
202508;84.307.974/0001-02;FUNDACAO UNIVERSIDADE DO VALE DO ITAJAI;Entidades Sem Fins Lucrativos;ITAJAÍ;SC;364102;CONSELHO NAC DE DESENV CIENT E TECNOLOGICO;20501;Conselho Nacional de Desenvolvimento Científico e Tecnológico;24000;Ministério da Ciência, Tecnologia e Inovação;12330.29;2025
202512;01.823.752/0001-15;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS DO MUNICIPIO DE ITAJAI;Administração Pública;ITAJAÍ;SC;330013;FUNDO NACIONAL DE ASSISTENCIA SOCIAL;55001;Fundo Nacional de Assistência Social;55000;Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;693028.0;2025
202510;09.333.052/0001-54;COOPERATIVA DE PRODUTORES RURAIS DE ITAJAI COOPERAR;Entidades Empresariais Privadas;ITAJAÍ;SC;158516;INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC;26438;Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina;26000;Ministério da Educação;7953.2;2025
202506;01.823.752/0001-15;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS DO MUNICIPIO DE ITAJAI;Administração Pública;ITAJAÍ;SC;330013;FUNDO NACIONAL DE ASSISTENCIA SOCIAL;55001;Fundo Nacional de Assistência Social;55000;Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;13432.99;2025
202507;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;193125;IBAMA - SUPERINTENDENCIA DE SANTA CATARINA/SC;20701;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;44000;Ministério do Meio Ambiente e Mudança do Clima;429.83;2025
202504;09.333.052/0001-54;COOPERATIVA DE PRODUTORES RURAIS DE ITAJAI COOPERAR;Entidades Empresariais Privadas;ITAJAÍ;SC;158516;INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC;26438;Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina;26000;Ministério da Educação;4669.3;2025
202509;09.333.052/0001-54;COOPERATIVA DE PRODUTORES RURAIS DE ITAJAI COOPERAR;Entidades Empresariais Privadas;ITAJAÍ;SC;158516;INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC;26438;Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina;26000;Ministério da Educação;18583.65;2025
202505;84.307.974/0001-02;FUNDACAO UNIVERSIDADE DO VALE DO ITAJAI;Entidades Sem Fins Lucrativos;ITAJAÍ;SC;364102;CONSELHO NAC DE DESENV CIENT E TECNOLOGICO;20501;Conselho Nacional de Desenvolvimento Científico e Tecnológico;24000;Ministério da Ciência, Tecnologia e Inovação;7220.97;2025
202511;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;510181;SUPERINTENDENCIA REGIONAL SUL;37202;Instituto Nacional do Seguro Social;33000;Ministério da Previdência Social;4554.0;2025
202501;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;2784155.39;2025
202512;18.487.144/0001-80;I.G.I. INDUSTRIA DE GASES ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;513181;FRGPS - SUPERINTENDENCIA REGIONAL SUL;37904;Fundo do Regime Geral da Previdência Social;33000;Ministério da Previdência Social;500.0;2025
202505;09.333.052/0001-54;COOPERATIVA DE PRODUTORES RURAIS DE ITAJAI COOPERAR;Entidades Empresariais Privadas;ITAJAÍ;SC;160446;62º BATALHAO DE INFANTARIA;52121;Comando do Exército;52000;Ministério da Defesa;5738.36;2025
202504;18.458.779/0001-59;PORTO ESPORTIVO ITAJAI S.A.;Entidades Empresariais Privadas;ITAJAÍ;SC;443033;INSTITUTO CHICO MENDES - SEDE;44207;Instituto Chico Mendes de Conservação da Biodiversidade;44000;Ministério do Meio Ambiente e Mudança do Clima;7.19;2025
202509;84.291.137/0001-32;RADIO DIFUSORA ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;110816;SECRETARIA DE COMUNICACAO SOCIAL/PR;20101;Presidência da República;20000;Presidência da República;86.18;2025
202507;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;Agentes Intermediários;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;648.0;2025
202506;09.333.052/0001-54;COOPERATIVA DE PRODUTORES RURAIS DE ITAJAI COOPERAR;Entidades Empresariais Privadas;ITAJAÍ;SC;158516;INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC;26438;Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina;26000;Ministério da Educação;13778.7;2025
202511;18.487.144/0001-80;I.G.I. INDUSTRIA DE GASES ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;513181;FRGPS - SUPERINTENDENCIA REGIONAL SUL;37904;Fundo do Regime Geral da Previdência Social;33000;Ministério da Previdência Social;500.0;2025
202501;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;Agentes Intermediários;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;10966.12;2025
202503;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;Agentes Intermediários;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;180.0;2025
202503;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;193125;IBAMA - SUPERINTENDENCIA DE SANTA CATARINA/SC;20701;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;44000;Ministério do Meio Ambiente e Mudança do Clima;81.87;2025
202510;85.789.782/0002-23;COOPERATIVA REGIONAL AGROPECUARIA VALE DO ITAJAI;Entidades Empresariais Privadas;ITAJAÍ;SC;158125;INSTITUTO FEDERAL CATARINENSE - REITORIA;26422;Instituto Federal de Educação, Ciência e Tecnologia Catarinense;26000;Ministério da Educação;163.51;2025
202501;04.856.713/0001-02;CLINICA DE ESPORTE ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;395.73;2025
202507;09.333.052/0001-54;COOPERATIVA DE PRODUTORES RURAIS DE ITAJAI COOPERAR;Entidades Empresariais Privadas;ITAJAÍ;SC;160446;62º BATALHAO DE INFANTARIA;52121;Comando do Exército;52000;Ministério da Defesa;13888.44;2025
202505;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;20164204.84;2025
202503;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;21466152.81;2025
202507;84.307.974/0001-02;FUNDACAO UNIVERSIDADE DO VALE DO ITAJAI;Entidades Sem Fins Lucrativos;ITAJAÍ;SC;364102;CONSELHO NAC DE DESENV CIENT E TECNOLOGICO;20501;Conselho Nacional de Desenvolvimento Científico e Tecnológico;24000;Ministério da Ciência, Tecnologia e Inovação;7358.3;2025
202509;84.307.974/0001-02;FUNDACAO UNIVERSIDADE DO VALE DO ITAJAI;Entidades Sem Fins Lucrativos;ITAJAÍ;SC;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;2815.0;2025
202510;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;193125;IBAMA - SUPERINTENDENCIA DE SANTA CATARINA/SC;20701;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;44000;Ministério do Meio Ambiente e Mudança do Clima;221.39;2025
202509;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;2364837.39;2025
202512;44.342.683/0001-30;ATLANTICA HOTELS INTERNATIONAL (BRASIL) LTDA SCP - HILTON GARDEN INN RIVIERA ITAJAI;Entidades Empresariais Privadas;ITAJAÍ;SC;495130;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;29208;Companhia de Pesquisa de Recursos Minerais;32000;Ministério de Minas e Energia;65.57;2025
202508;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;Agentes Intermediários;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;3294.83;2025
202511;84.307.974/0001-02;FUNDACAO UNIVERSIDADE DO VALE DO ITAJAI;Entidades Sem Fins Lucrativos;ITAJAÍ;SC;364102;CONSELHO NAC DE DESENV CIENT E TECNOLOGICO;20501;Conselho Nacional de Desenvolvimento Científico e Tecnológico;24000;Ministério da Ciência, Tecnologia e Inovação;13459.95;2025
202507;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;2493604.23;2025
202509;18.487.144/0001-80;I.G.I. INDUSTRIA DE GASES ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;513181;FRGPS - SUPERINTENDENCIA REGIONAL SUL;37904;Fundo do Regime Geral da Previdência Social;33000;Ministério da Previdência Social;1000.0;2025
202505;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;193125;IBAMA - SUPERINTENDENCIA DE SANTA CATARINA/SC;20701;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;44000;Ministério do Meio Ambiente e Mudança do Clima;212.52;2025
202508;09.333.052/0001-54;COOPERATIVA DE PRODUTORES RURAIS DE ITAJAI COOPERAR;Entidades Empresariais Privadas;ITAJAÍ;SC;158516;INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC;26438;Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina;26000;Ministério da Educação;15276.6;2025
202502;09.333.052/0001-54;COOPERATIVA DE PRODUTORES RURAIS DE ITAJAI COOPERAR;Entidades Empresariais Privadas;ITAJAÍ;SC;158516;INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC;26438;Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina;26000;Ministério da Educação;3363.9;2025
202502;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;2791046.38;2025
202505;18.458.779/0001-59;PORTO ESPORTIVO ITAJAI S.A.;Entidades Empresariais Privadas;ITAJAÍ;SC;443033;INSTITUTO CHICO MENDES - SEDE;44207;Instituto Chico Mendes de Conservação da Biodiversidade;44000;Ministério do Meio Ambiente e Mudança do Clima;13.0;2025
202508;09.333.052/0001-54;COOPERATIVA DE PRODUTORES RURAIS DE ITAJAI COOPERAR;Entidades Empresariais Privadas;ITAJAÍ;SC;160446;62º BATALHAO DE INFANTARIA;52121;Comando do Exército;52000;Ministério da Defesa;22102.96;2025
202508;84.291.137/0001-32;RADIO DIFUSORA ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;390004;SUBSECRETARIA PLAN.,ORC.E ADM.-ADMINISTRATIVO;39000;Ministério dos Transportes - Unidades com vínculo direto;39000;Ministério dos Transportes;53.83;2025
202512;18.458.779/0001-59;PORTO ESPORTIVO ITAJAI S.A.;Entidades Empresariais Privadas;ITAJAÍ;SC;158516;INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC;26438;Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina;26000;Ministério da Educação;9.9;2025
202509;84.307.974/0001-02;FUNDACAO UNIVERSIDADE DO VALE DO ITAJAI;Entidades Sem Fins Lucrativos;ITAJAÍ;SC;364102;CONSELHO NAC DE DESENV CIENT E TECNOLOGICO;20501;Conselho Nacional de Desenvolvimento Científico e Tecnológico;24000;Ministério da Ciência, Tecnologia e Inovação;13322.62;2025
202508;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;193125;IBAMA - SUPERINTENDENCIA DE SANTA CATARINA/SC;20701;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;44000;Ministério do Meio Ambiente e Mudança do Clima;773.13;2025
202505;84.307.974/0001-02;FUNDACAO UNIVERSIDADE DO VALE DO ITAJAI;Entidades Sem Fins Lucrativos;ITAJAÍ;SC;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;2815.0;2025
202510;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;Agentes Intermediários;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;2872.48;2025
202506;84.307.974/0001-02;FUNDACAO UNIVERSIDADE DO VALE DO ITAJAI;Entidades Sem Fins Lucrativos;ITAJAÍ;SC;240901;FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO;24901;Fundo Nacional de Desenvolvimento Científico e Tecnológico;24000;Ministério da Ciência, Tecnologia e Inovação;1378655.73;2025
202504;84.307.974/0001-02;FUNDACAO UNIVERSIDADE DO VALE DO ITAJAI;Entidades Sem Fins Lucrativos;ITAJAÍ;SC;364102;CONSELHO NAC DE DESENV CIENT E TECNOLOGICO;20501;Conselho Nacional de Desenvolvimento Científico e Tecnológico;24000;Ministério da Ciência, Tecnologia e Inovação;7643.3;2025
202504;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;22205692.79;2025
202501;84.307.974/0001-02;FUNDACAO UNIVERSIDADE DO VALE DO ITAJAI;Entidades Sem Fins Lucrativos;ITAJAÍ;SC;240305;COORDENACAO-GERAL DE TRANSFER. VOLUNTARIAS;24000;Ministério da Ciência, Tecnologia e Inovação - Unidades com vínculo direto;24000;Ministério da Ciência, Tecnologia e Inovação;235000.0;2025
202505;85.789.782/0002-23;COOPERATIVA REGIONAL AGROPECUARIA VALE DO ITAJAI;Entidades Empresariais Privadas;ITAJAÍ;SC;158460;IF CATARINENSE - CAMPUS CAMBORIU;26422;Instituto Federal de Educação, Ciência e Tecnologia Catarinense;26000;Ministério da Educação;5526.6;2025
202510;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;22924412.45;2025
202508;85.789.782/0002-23;COOPERATIVA REGIONAL AGROPECUARIA VALE DO ITAJAI;Entidades Empresariais Privadas;ITAJAÍ;SC;158460;IF CATARINENSE - CAMPUS CAMBORIU;26422;Instituto Federal de Educação, Ciência e Tecnologia Catarinense;26000;Ministério da Educação;2631.49;2025
202501;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;193125;IBAMA - SUPERINTENDENCIA DE SANTA CATARINA/SC;20701;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;44000;Ministério do Meio Ambiente e Mudança do Clima;358.44;2025
202502;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;17260945.29;2025
202504;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;193125;IBAMA - SUPERINTENDENCIA DE SANTA CATARINA/SC;20701;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;44000;Ministério do Meio Ambiente e Mudança do Clima;103.08;2025
202504;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;2388498.37;2025
202505;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;Agentes Intermediários;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;1278.86;2025
202507;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;18347069.91;2025
202504;18.487.144/0001-80;I.G.I. INDUSTRIA DE GASES ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;513181;FRGPS - SUPERINTENDENCIA REGIONAL SUL;37904;Fundo do Regime Geral da Previdência Social;33000;Ministério da Previdência Social;500.0;2025
202503;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;170011;SECRETARIA DO PATRIMONIO DA UNIAO;46000;Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto;46000;Ministério da Gestão e da Inovação em Serviços Públicos;864290.19;2025
202501;09.333.052/0001-54;COOPERATIVA DE PRODUTORES RURAIS DE ITAJAI COOPERAR;Entidades Empresariais Privadas;ITAJAÍ;SC;158516;INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC;26438;Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina;26000;Ministério da Educação;7785.5;2025
202505;84.291.137/0001-32;RADIO DIFUSORA ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;110816;SECRETARIA DE COMUNICACAO SOCIAL/PR;20101;Presidência da República;20000;Presidência da República;66.07;2025
202501;01.823.752/0001-15;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS DO MUNICIPIO DE ITAJAI;Administração Pública;ITAJAÍ;SC;330013;FUNDO NACIONAL DE ASSISTENCIA SOCIAL;55001;Fundo Nacional de Assistência Social;55000;Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;23801.77;2025
202509;18.458.779/0001-59;PORTO ESPORTIVO ITAJAI S.A.;Entidades Empresariais Privadas;ITAJAÍ;SC;443033;INSTITUTO CHICO MENDES - SEDE;44207;Instituto Chico Mendes de Conservação da Biodiversidade;44000;Ministério do Meio Ambiente e Mudança do Clima;15.56;2025
202501;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;19227119.57;2025
202510;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;510181;SUPERINTENDENCIA REGIONAL SUL;37202;Instituto Nacional do Seguro Social;33000;Ministério da Previdência Social;6.3;2025
202510;18.487.144/0001-80;I.G.I. INDUSTRIA DE GASES ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;513181;FRGPS - SUPERINTENDENCIA REGIONAL SUL;37904;Fundo do Regime Geral da Previdência Social;33000;Ministério da Previdência Social;500.0;2025
202508;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;22494275.34;2025
202503;01.823.752/0001-15;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS DO MUNICIPIO DE ITAJAI;Administração Pública;ITAJAÍ;SC;330013;FUNDO NACIONAL DE ASSISTENCIA SOCIAL;55001;Fundo Nacional de Assistência Social;55000;Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;121140.14;2025
202510;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;157241;CEF - PAC/FNDE;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;520873.65;2025
202502;18.458.779/0001-59;PORTO ESPORTIVO ITAJAI S.A.;Entidades Empresariais Privadas;ITAJAÍ;SC;158516;INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC;26438;Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina;26000;Ministério da Educação;7.95;2025
202507;01.823.752/0001-15;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS DO MUNICIPIO DE ITAJAI;Administração Pública;ITAJAÍ;SC;330013;FUNDO NACIONAL DE ASSISTENCIA SOCIAL;55001;Fundo Nacional de Assistência Social;55000;Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;230392.9;2025
202510;01.823.752/0001-15;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS DO MUNICIPIO DE ITAJAI;Administração Pública;ITAJAÍ;SC;330013;FUNDO NACIONAL DE ASSISTENCIA SOCIAL;55001;Fundo Nacional de Assistência Social;55000;Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;117533.7;2025
202510;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;1782721.68;2025
202512;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;510181;SUPERINTENDENCIA REGIONAL SUL;37202;Instituto Nacional do Seguro Social;33000;Ministério da Previdência Social;1518.0;2025
202509;85.789.782/0002-23;COOPERATIVA REGIONAL AGROPECUARIA VALE DO ITAJAI;Entidades Empresariais Privadas;ITAJAÍ;SC;158460;IF CATARINENSE - CAMPUS CAMBORIU;26422;Instituto Federal de Educação, Ciência e Tecnologia Catarinense;26000;Ministério da Educação;2631.49;2025
202512;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;29729892.91;2025
202504;18.458.779/0001-59;PORTO ESPORTIVO ITAJAI S.A.;Entidades Empresariais Privadas;ITAJAÍ;SC;158516;INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC;26438;Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina;26000;Ministério da Educação;8.03;2025
202506;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;Agentes Intermediários;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;3933.62;2025
