ano,parlamentar,favorecido_consulta,cnpj_consulta,tipo_favorecido,funcao,subfuncao,fase,valor,data,documento
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,06 - Segurança pública,122 - Administração geral,PAGO,45.85,29/05/2023,200125000012023DR800096
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,45.63,23/08/2023,193125192112023OB800552
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,EMPENHADO,24.46,28/12/2023,785344000012023NE001182
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,11.4,13/09/2023,193125192112023OB800596
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,09 - Previdência social,271 - Previdência básica,PAGO,1.25,17/05/2023,510181572022023DR801112
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,17 - Saneamento,512 - Saneamento básico urbano,EMPENHADO,0.0,09/08/2023,175004000012023NE000165
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,12 - Educação,365 - Educação infantil,EMPENHADO,0.0,25/10/2023,153173152532023NE631457
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,12 - Educação,363 - Ensino profissional,EMPENHADO,0.0,20/12/2023,158516264382022NE003008
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,12 - Educação,365 - Educação infantil,LIQUIDADO,0.0,23/03/2023,153173152532023NS012437
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,12 - Educação,368 - Educação básica,LIQUIDADO,0.0,15/05/2023,153173152532023NS027028
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,12 - Educação,368 - Educação básica,LIQUIDADO,0.0,15/05/2023,153173152532023NS027034
2023,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,04 - Administração,122 - Administração geral,LIQUIDADO,0.0,11/09/2023,170156000012023NS012094
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,07/03/2023,785344000012023NS000373
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,20/04/2023,785344000012023NS000566
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,16/05/2023,785344000012023NS000720
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,20/06/2023,785344000012023NS000909
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,16/06/2023,785344000012023NS000882
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,29/08/2023,785344000012023NS001350
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,04/09/2023,785344000012023NS001396
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,08/11/2023,785344000012023NS001730
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,23/11/2023,785344000012023NS001878
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,23/11/2023,785344000012023NS001877
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,23/11/2023,785344000012023NS001879
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,02/02/2023,785344000012023NS000221
2023,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,LIQUIDADO,0.0,06/02/2023,785344000012023NS000226
2023,1880 - ANGELA AMIN,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,EMPENHADO,250000.0,06/07/2023,170860000012023NE008045
2023,1880 - ANGELA AMIN,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,PAGO,250000.0,30/08/2023,170860000012023OB808662
2023,1880 - ANGELA AMIN,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,28 - Encargos especiais,845 - Outras transferências,LIQUIDADO,0.0,21/08/2023,170860000012023NS022182
2023,8100 - RELATOR GERAL,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,23 - Comércio e serviços,695 - Turismo,LIQUIDADO,0.0,15/02/2023,540007000012023NS000651
2023,9055 - GILSON MARQUES,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,10 - Saúde,302 - Assistência hospitalar e ambulatorial,EMPENHADO,0.0,10/10/2023,257001000012021NE002824
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,20 - Agricultura,608 - Promoção da produção agropecuária,PAGO,200000.0,23/11/2022,530023000012022OB800324
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,23 - Comércio e serviços,695 - Turismo,PAGO,182375.47,18/11/2022,540007000012022OB800984
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,128477.55,15/02/2022,785344000012022OB800059
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,97943.17,09/02/2022,785344000012022NE000058
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,12 - Educação,368 - Educação básica,EMPENHADO,93225.32,31/12/2022,153173152532022NE652558
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,17 - Saneamento,512 - Saneamento básico urbano,EMPENHADO,74746.61,20/09/2022,175004000012022NE000114
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,68218.18,21/11/2022,785344000012022NE000782
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,66551.97,17/10/2022,785344000012022NE000638
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,66551.97,01/11/2022,785344000012022OB800689
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,66000.66,11/07/2022,785344000012022NE000423
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,66000.66,25/07/2022,785344000012022OB800505
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,66000.65,05/07/2022,785344000012022NE000417
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,66000.65,18/07/2022,785344000012022OB800466
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,53873.79,23/02/2022,785344000012022NE000111
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,53873.79,16/03/2022,785344000012022OB800145
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,12 - Educação,368 - Educação básica,EMPENHADO,52830.06,31/12/2022,153173152532022NE652483
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,49799.44,08/09/2022,785344000012022OB800601
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,49351.18,21/03/2022,785344000012022NE000134
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,49351.18,01/04/2022,785344000012022OB800176
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,46605.05,10/05/2022,785344000012022NE000240
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,46605.05,20/05/2022,785344000012022OB800303
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,42571.48,08/06/2022,785344000012022NE000321
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,42571.48,28/06/2022,785344000012022OB800399
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,26767.06,15/08/2022,785344000012022NE000508
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,23032.38,15/08/2022,785344000012022NE000510
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,17104.91,16/11/2022,785344000012022NE000722
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,12 - Educação,363 - Ensino profissional,EMPENHADO,3739.92,01/12/2022,158516264382022NE004453
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,06 - Segurança pública,122 - Administração geral,EMPENHADO,3500.64,15/06/2022,200370000012022NE000136
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,731.81,20/12/2022,443048442072022OB803583
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,702.43,30/12/2022,443048442072022OB804109
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,666.82,25/03/2022,443048442072022OB800777
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,666.82,08/04/2022,443048442072022OB801018
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,666.82,22/06/2022,443048442072022OB801811
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,666.81,13/10/2022,443048442072022OB803221
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,666.81,11/10/2022,443048442072022OB803089
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,666.81,05/09/2022,443048442072022OB802631
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,647.0,04/08/2022,443048442072022OB802154
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,560.67,11/07/2022,443048442072022OB802032
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,510.01,20/12/2022,443048442072022OB803565
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,09 - Previdência social,122 - Administração geral,PAGO,248.19,10/01/2022,510181572022022OB800306
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,04 - Administração,122 - Administração geral,EMPENHADO,234.78,16/05/2022,114624113012022NE000515
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,541 - Preservação e conservação ambiental,PAGO,222.27,01/02/2022,443048442072022OB800140
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,06 - Segurança pública,122 - Administração geral,PAGO,120.61,10/02/2022,200125000012022OB800242
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,107.14,31/01/2022,193125192112022OB800031
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,04 - Administração,122 - Administração geral,EMPENHADO,104.13,04/02/2022,114624113012022NE000092
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,102.14,02/05/2022,193125192112022OB800206
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,102.14,07/06/2022,193125192112022OB800312
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,102.14,14/07/2022,193125192112022OB800439
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,102.14,07/07/2022,193125192112022OB800410
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,102.14,22/08/2022,193125192112022OB800530
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,102.14,25/10/2022,193125192112022OB800724
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,102.14,14/10/2022,193125192112022OB800676
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,102.14,21/12/2022,193125192112022OB800878
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,102.14,26/12/2022,193125192112022OB800886
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,93.86,07/03/2022,193125192112022OB800072
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,93.86,08/04/2022,193125192112022OB800138
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,93.04,25/10/2022,193125192112022OB800743
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,93.04,25/10/2022,193125192112022OB800734
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,93.04,23/11/2022,193125192112022OB800796
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,93.04,27/12/2022,193125192112022OB800898
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,85.37,09/02/2022,193125192112022OB800040
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,85.37,07/03/2022,193125192112022OB800068
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,85.37,18/03/2022,193125192112022OB800114
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,85.37,27/04/2022,193125192112022OB800190
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,85.37,07/07/2022,193125192112022OB800406
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,85.37,15/07/2022,193125192112022OB800457
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,85.37,30/09/2022,193125192112022OB800648
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,85.37,31/05/2022,193125192112022OB800286
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,53.64,15/08/2022,193125192112022OB800506
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,18 - Gestão ambiental,122 - Administração geral,PAGO,16.56,29/04/2022,193125192112022OB800203
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,04 - Administração,122 - Administração geral,LIQUIDADO,0.0,07/02/2022,114624113012022NS000180
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,04 - Administração,122 - Administração geral,LIQUIDADO,0.0,08/06/2022,114624113012022NS002928
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,10 - Saúde,305 - Vigilância epidemiológica,LIQUIDADO,0.0,09/11/2022,255000362112022NL800395
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,12 - Educação,363 - Ensino profissional,LIQUIDADO,0.0,27/12/2022,158516264382022NS033212
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,12 - Educação,363 - Ensino profissional,LIQUIDADO,0.0,27/12/2022,158516264382022NS033210
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,06 - Segurança pública,122 - Administração geral,LIQUIDADO,0.0,15/06/2022,200370000012022NS004674
2022,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,12 - Educação,363 - Ensino profissional,LIQUIDADO,0.0,02/12/2022,158516264382022NS030092
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,LIQUIDADO,0.0,18/01/2022,785344000012022NS000030
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,LIQUIDADO,0.0,08/03/2022,785344000012022NS000327
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,LIQUIDADO,0.0,29/03/2022,785344000012022NS000429
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,LIQUIDADO,0.0,16/05/2022,785344000012022NS000703
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,LIQUIDADO,0.0,22/06/2022,785344000012022NS000936
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,LIQUIDADO,0.0,11/07/2022,785344000012022NS001105
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,LIQUIDADO,0.0,20/07/2022,785344000012022NS001197
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,LIQUIDADO,0.0,29/08/2022,785344000012022NS001451
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,LIQUIDADO,0.0,18/10/2022,785344000012022NS001669
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,LIQUIDADO,0.0,14/12/2022,785344000012022NS002002
2022,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,LIQUIDADO,0.0,14/12/2022,785344000012022NS002017
2022,3980 - FABIO SCHIOCHET,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,15 - Urbanismo,451 - infra-estrutura urbana,PAGO,578000.0,22/03/2022,175004000012022OB800758
2022,3980 - FABIO SCHIOCHET,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,15 - Urbanismo,451 - infra-estrutura urbana,LIQUIDADO,0.0,21/03/2022,175004000012022NS005660
2022,8100 - RELATOR GERAL,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,12 - Educação,368 - Educação básica,LIQUIDADO,0.0,20/10/2022,153173152532022NS053565
2022,8100 - RELATOR GERAL,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,23 - Comércio e serviços,695 - Turismo,LIQUIDADO,0.0,25/11/2022,540007000012022NL001021
2022,9055 - GILSON MARQUES,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,10 - Saúde,302 - Assistência hospitalar e ambulatorial,PAGO,347895.0,24/02/2022,257001000012022OB804383
2022,9055 - GILSON MARQUES,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,10 - Saúde,302 - Assistência hospitalar e ambulatorial,LIQUIDADO,0.0,24/02/2022,257001000012022NS018746
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,296585.92,04/08/2021,785344000012021NE000384
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,296585.92,27/10/2021,785344000012021NE000596
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,296585.92,13/08/2021,785344000012021OB800442
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,296585.92,05/11/2021,785344000012021OB800641
2021,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,23 - Comércio e serviços,695 - Turismo,PAGO,182375.48,13/12/2021,540007000012021OB801213
2021,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,23 - Comércio e serviços,695 - Turismo,PAGO,182375.48,13/12/2021,540007000012021OB801211
2021,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,23 - Comércio e serviços,695 - Turismo,PAGO,182375.48,21/12/2021,540007000012021OB801230
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,170094.61,20/07/2021,785344000012021NE000326
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,131519.56,06/04/2021,785344000012021NE000139
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,131519.56,29/04/2021,785344000012021OB800205
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,128477.55,28/12/2021,785344000012021NE000863
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,108516.49,14/04/2021,785344000012021NE000151
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,108516.49,09/06/2021,785344000012021OB800257
2021,0000,MUNICIPIO DE ITAJAI,83102277000152,Administração pública,23 - Comércio e serviços,695 - Turismo,PAGO,91187.74,30/12/2021,540007000012021OB801567
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,87537.92,08/12/2021,785344000012021NE000828
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,87537.92,17/12/2021,785344000012021OB800885
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,86726.7,10/03/2021,785344000012021NE000097
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,86726.7,09/04/2021,785344000012021OB800133
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,82112.22,03/11/2021,785344000012021NE000723
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,82112.22,24/11/2021,785344000012021OB800749
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,80857.38,26/01/2021,785344000012021NE000027
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,80857.38,08/02/2021,785344000012021OB800036
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,EMPENHADO,61856.02,03/11/2021,785344000012021NE000724
2021,0000,HOSPITAL E MATERNIDADE MARIETA KONDER BORNHAUSEN,60194990002200,Hospital,05 - Defesa nacional,301 - Atenção básica,PAGO,61856.02,24/11/2021,785344000012021OB800748
